date,elec_pro,elec,operating reserve,rate,industry,people,核一#1(萬瓩),核一#2(萬瓩),核二#1(萬瓩),核二#2(萬瓩),核三#1,核三#2,LK#1,LK#2,林口#3,TC#1,TC#2,台中#3,台中#4,台中#5,台中#6,台中#7,台中#8,台中#9,台中#10,XD#1,XD#2,興達#3,興達#4,DL#1,DL#2,HP#1,HP#2,ML#1,ML#2,麥寮#3,汽電共生,大潭 (#1-#6),通霄 (#1-#6),興達 (#1-#5),南部 (#1-#4),大林(#5-#6),海湖 (#1-#2),GG #1,XT#1,XC#1,XY#1,CH#1,豐德(#1-#2),協和 (#1-#4),氣渦輪,離島,德基,青山,谷關,天輪,馬鞍,萬大,大觀,鉅工,大觀二,明潭,碧海,立霧,龍澗,卓蘭,xl,其他小水力,風力發電,sun,holiday
20190521,33865,29978,3887,12.97,348.55,250.477,0,0,97.6,0,93.8,94.2,75.5,76.1,75.8,47.2,52,0,0,52.5,52,51.9,53.1,10.5,50.4,47.5,43.7,51.2,52.1,75.8,0,60.1,60.1,56.8,56.9,57.1,73.6,354.2,201.1,171.8,89.3,30.6,90.6,47.9,60,0,53.8,68.5,50.3,25.5,1.8,13.4,7.7,8.9,8,0,0,3.8,2.4,0.6,13,29.9,1.4,1.7,9.6,0,0.2,21.7,18.2,60.7,0
20190522,34704,30150,4554,15.11,349.088,250.863,0,0,97.8,0,93.6,94,75.4,76.1,75.8,51.7,52,0,0,52,52.1,51.7,53.1,43.9,50.9,47.9,41.9,50.9,52.2,75.8,0,60.2,60.2,56.8,56.7,57,74,295.2,238.1,176.1,74.1,14,39.7,47.9,60,48.3,0,66.4,96.6,29,0,12.4,9.8,11.3,21.1,18.4,6.4,3.8,2,0.5,14.5,30.1,0.5,1.7,8.1,7.2,0.2,28.8,3.8,74.8,0
20190523,35142,30430,4712,15.48,350.178,251.647,0,0,97.7,0,93.6,93.9,75.1,75.9,75.7,52,51.8,0,0,52.6,52.1,51.8,53.2,46.3,52.2,47.4,47.6,52.1,52.1,75.7,0,60.1,60.2,56.7,56.8,57.1,68.6,335.7,204.4,182.7,76.6,28.7,45.5,0,64.2,0,52.7,68.4,97.4,26.9,0,12.1,12.6,22.1,21.4,18.5,12.8,3.8,2,0.7,27.3,48.9,4.8,1.7,9.7,0,0,23,5.3,40.8,0
20190524,35123,31548,3575,11.33,358.174,257.393,0,0,97.7,0,93.6,93.9,75.3,76,55.9,51.6,52.2,0,0,52.5,52,51.5,53.2,46.3,51.5,45.9,45.8,51.2,52,75.8,0,60.1,60.1,56.8,56.7,57.1,72,394.9,228.1,174.5,89.5,24.3,45.3,46,60.1,50.8,0,67.4,66,27,0,12.2,11.2,22.8,21.3,18.9,12.8,3.8,5.5,2.1,18.1,45.8,0.9,1.6,7.8,0,0,29.7,2,112,0
20190525,31794,27810,3984,14.33,333.172,239.425,0,0,97.6,49.1,93.7,94,75.3,75.8,0,3.6,52.2,0,0,52.7,51.5,51.6,53.2,46.3,52,47.8,47.8,51.9,52.1,75.8,0,60.1,60.1,56.7,56.8,57.3,38.7,389.2,176.3,193,89.4,30.3,45.9,0,0,0,53,68.6,0,26.6,0,12.8,10.8,23.5,21.3,18.9,12.9,3.9,1.7,0.5,30.6,47.8,4.8,1.6,6.7,8,0,21.6,0.9,0,2
20190526,31694,27905,3789,13.58,320.712,230.472,0,0,97.2,59.9,93.6,94.1,75.2,75.9,0,0,52.4,0,0,52.8,51.3,51.9,52.1,36.7,52.3,48,47.7,51.5,51.7,75.7,0,48.2,56.4,56.8,56.8,57.1,34.7,399.3,163.7,199.6,89.8,39.7,45.7,0,0,50.4,0,0,48.3,26.4,0,13.1,13.6,28.6,21.3,19.1,13,4.1,2,0.6,38.3,72.8,4,1.6,7,8.1,0,22.2,0.4,0,2
20190527,35227,32521,2706,8.32,367.428,264.042,0,0,97.4,69.3,93.6,94.1,75.4,76,0,0,52.2,0,0,52.8,51.3,51.8,52.9,37,48.8,47.6,43.8,51.8,52.1,75.8,0,60.3,60.1,56.8,56.8,57.1,64.9,396,212,189.8,89.5,39.7,89.6,46.6,64.8,51,53.2,68.5,99.7,26.5,0,13.8,12.2,26.9,21.2,19.6,12.9,4.1,2.2,0.7,23.7,82.5,4.8,1.6,4.4,8.1,0,26.1,5.2,41.6,0
20190528,35411,32242,3169,9.83,369.604,265.607,0,0,97.3,85.4,93.8,94.1,75.5,76.1,0,0,52.1,0,0,52.6,51.3,51.6,53.3,48.6,52.2,48,47.8,52,52,75.5,0,60.2,60.1,56.8,56.8,57.1,64.2,394.5,205.6,173.6,88.4,39.7,90.3,48.3,64.4,51.5,53.9,68.5,97.4,26.5,3.9,13.8,11.1,27.5,18.2,19.7,12.8,4.1,2.4,0.8,15.2,47.5,1.9,1.7,4.4,8,0,25.8,4.3,50.2,0
20190529,36224,30319,5905,19.48,352.744,253.491,0,0,97.4,97.7,93.8,94.1,75.7,76.2,0,52.2,52.2,0,0,52.8,51.6,51.4,53.2,51.8,52.2,47.7,47.9,51.9,0,75.8,0,60.1,60.1,56.7,56.7,57.1,71,372.1,208.5,167.2,72.9,14,39.7,39.2,60,0,45.7,66.4,44.7,26.5,0,13,6.5,8.4,14.5,15.9,12.9,4,4.7,1.5,14.1,29.3,2.1,2,1.9,4.1,0,32,44.4,100.3,0
20190530,36483,32116,4367,13.6,364.057,261.62,0,0,97.2,97.7,93.7,94.1,75.5,76.1,75.7,51.5,52.3,0,0,52.7,51.4,51.8,53.4,51.8,52.7,47.8,47.8,51.5,0,75.6,0,60.1,60.1,56.7,56.6,57.2,59.8,348.5,189.3,188.6,89.5,30.1,45.6,46.9,64.8,50.6,3.4,66.4,95.9,26.5,0,12.6,9.1,15.9,15.1,16.3,12.8,0.2,3.9,1.1,14.6,48.6,2.7,2.5,3.8,8.1,0,29.6,7.3,139.5,0
20190531,37486,32971,4515,13.69,374.886,269.402,0,0,96.9,97.3,93.2,94,75.5,76.1,45.8,51.6,52.2,0,0,52.4,51.5,51.6,53.3,51.2,52.8,47.8,47.8,51.9,51.5,75.8,76.3,60,60,56.8,56.6,57.1,60.9,354.6,203.3,190.7,73.3,14,90.5,46.2,59.4,46.1,46.5,65.6,46.5,26.6,0,13,4.9,9.4,10.8,10.2,9.7,4,6.3,3,10.8,29.3,0.9,2.4,3.2,8.1,0.2,32.4,2.2,151.4,0
20200201,29101,25211,3890,15.43,309.422,217.706,0,0,98.5,98.9,94.7,94.5,75.9,76.3,76.2,52.5,0,0,0,53.6,38.1,0,37.6,47.5,33.1,30.1,0,0,32.5,0,65.6,0,60.2,0,36.7,57.2,55.8,348.2,209.9,164.8,62.1,39,46.1,0,41.9,54,0,45.5,53.1,26.3,0,11.1,3.4,2.7,2.4,2.4,1.2,0.4,3,1.5,57.2,59.8,0.6,0.9,2,2.8,0,22.2,16.7,0,2
20200202,28063,24816,3247,13.08,296.637,208.709,0,0,98.5,98.9,94.8,94.5,76,76.3,76.4,52.2,0,0,0,53.5,37.4,0,35.4,44.7,38.1,30,0,0,32.3,0,65.2,0,57.4,0,36.8,57.2,52.5,343,210.9,163.1,66.2,47.5,46.1,49.8,0,0,55.8,1.1,48.5,30.2,0,10.4,2.9,3.5,2.2,2.2,1.2,0.3,2.8,1.3,32.4,82.8,2.5,0.9,2.1,2.1,0,21.6,5.6,0,2
20200203,32048,27960,4088,14.62,330.949,232.852,0,0,98.4,98.8,94.7,94.5,75.6,76,76,48,0,0,0,53.6,28.3,23.5,30.4,44.7,33.1,28.2,0,0,31.8,0,65.6,0,60.2,0,36.7,57.1,73,351.6,206.4,158.1,61,91.7,94.2,49.6,41.9,53.2,54.9,66.4,106,26.4,0,10.9,3.9,2.1,2.3,2.3,1,0.3,3.8,1.8,29.5,49.1,5,0.8,2.5,2.5,0,16,46.9,0,0
20200204,31745,28443,3302,11.61,344.831,242.619,0,0,98.3,98.7,94.7,94.4,75.8,76.1,76.1,52.4,0,0,0,53.6,52.3,51.8,49.4,44.7,52.7,28.1,0,0,31.8,0,71.6,0,60.1,0,36.7,57.2,72.1,306,218.9,148.5,57.9,92.3,92,49.5,64.7,53.3,55.8,68.6,106.2,26.4,0,11,2.8,1.8,2.3,2.3,1,0.9,2.6,1.4,25.4,47.2,0.5,0.9,0,3,0,20.3,20.3,0,0
20200205,32040,28397,3643,12.83,345.105,242.812,0,0,98.5,98.9,94.7,94.3,75.8,76,76,52.2,0,0,0,53.9,41.2,45.1,46,47.5,39.7,28.9,0,0,36.3,0,71.4,0,60.2,0,36.7,57.2,71,281.7,203.2,146.5,61.1,100.4,92,49.4,60.2,53.3,55.7,66.5,105.9,26.6,0,11.2,3,1.6,2.3,2.3,1,0.8,3.6,1.7,26.8,49.2,3,0.9,2.5,3.3,0,21.4,64.7,0,0
20200206,31829,28482,3347,11.75,345.576,243.142,0,0,98.5,98.9,94.5,94.4,75.8,76.1,76.1,47.5,0,0,0,53.8,50.4,47.8,48.4,45.6,50.8,28,0,0,32.5,0,71.4,0,60.2,0,36.7,57.2,73.1,296.6,218.4,151.5,71.8,98.4,91,49.1,64.8,53.1,55.4,68.7,105.5,26.6,0,11.1,3.6,2.1,2.4,2.3,1.1,0.8,3.3,1.6,14.9,31.8,3,0.9,2,1.8,0,21.6,45.3,0,0
20200207,32042,28275,3767,13.32,344.314,242.254,0,0,98.4,98.8,94.5,94.4,75.8,76,76,49.2,0,0,0,53.9,42.6,40.8,41.3,43.3,45.7,28.7,0,0,31.7,0,71.6,0,60.2,0,36.7,57.2,79.6,294.7,208.2,139.6,92.2,81.2,91,49.5,60,53.2,55.8,66.4,106,26.9,0,10.8,1.2,1.3,2.4,2.3,1.1,0.4,3.3,1.6,15.1,46.9,0.9,0.9,0.8,2.5,0,21.8,56.3,0,0
20200208,29290,25630,3660,14.28,319.076,224.498,0,0,98.5,81.4,94.7,94.5,75.9,76.2,37.4,47.7,0,0,0,53.9,47.9,43.1,47.2,42.6,48.3,28.7,0,0,31.8,0,71.5,0,60.2,0,36.7,57.2,55.7,294.3,205.5,159.2,90.5,86.4,44.1,0,60,50.1,0,66.4,49.5,26.8,0,11,0,1.2,2.4,2.3,1.2,0.3,3.4,1.5,14.9,46.6,2,0.9,2,3,0,21.7,65.6,0,2
20200209,28234,25150,3084,12.26,302.694,212.972,0,0,98.4,99,94.8,94.5,75.8,76.1,48.3,46.7,0,0,0,53.9,52.2,44.6,49.5,44.7,46,28.7,0,0,31.8,0,71.7,0,59,0,33.3,57.2,53.7,303.8,203.6,159.9,95.3,95.3,46.1,0,0,0,56.4,0,53.2,26.9,0,10.9,3.2,2.2,2.4,2.3,1.2,0.4,2.6,1.3,30,63.5,0.6,0.9,2.1,1,0,18.7,46.2,0,2
20200210,31429,28283,3146,11.12,336.568,236.805,0,0,98.4,99,94.7,94.5,75.8,76.1,76,47.7,0,0,0,53.6,37.7,34.1,39.5,45.6,37.1,28.2,0,0,32.1,0,71.4,0,60.1,0,36.6,57.1,75.5,303.2,213.9,161.5,90.2,95.3,92,49.5,64.7,53.2,55.4,66.4,105.8,27,0,10.7,3.3,1.8,2.8,2.7,0.9,0.3,2.3,1.2,36.9,54.3,2,0.9,2,2.1,0,22,3.9,0,0
20200211,31882,28663,3219,11.23,347.22,244.3,0,0,98.4,98.9,94.8,94.5,75.6,76.2,76,47.9,0,0,0,54,47.6,38.9,46.7,47.3,47.9,28.3,0,0,31.7,0,71.6,0,60.2,0,51.9,57.2,76.7,302.2,219,155.9,89.7,97.3,92,49.6,64.7,53.1,55.4,68.8,105.2,27,0,11,3.3,1.8,2.4,2.2,1.5,0.9,2.4,1.3,15.4,57.8,5,0.9,3.1,2.4,0,21.6,1.7,0,0
20200212,31881,28533,3348,11.73,346.466,243.768,0,0,98.4,98.9,94.6,94.4,75.8,76.1,58.6,44.1,0,0,0,54,50.4,44.8,52.2,47.5,51.2,28.1,0,0,31.7,0,71.4,0,60.2,0,51.8,57.2,83.8,320,207.9,146.1,90.1,98.3,92,49.1,64.8,52.2,54,68.6,101.2,27,0,10.8,3,1.8,2.3,2.2,1.1,0.8,3,1.1,25.3,45.7,2.1,0.9,2.4,2.5,0,21.2,3.8,0,0
20200213,32340,29094,3246,11.16,350.615,246.688,0,0,98.4,98.9,94.6,94.4,75.9,76.1,75.9,47.9,0,0,0,53.8,28.1,52,53.3,47.6,51.4,28.1,0,4.3,31.7,0,71.5,0,60.2,0,36.7,57.1,80.6,318,224.6,154.2,95.8,99.2,92,48.8,64.7,52.5,54.5,68.7,101.5,43.3,0,11.2,0.5,2.3,2.4,2.6,1.2,0.3,2.4,1.2,15.5,66,0.5,0.9,0,0,0,12,9.4,11.9,0
20200214,32322,29199,3123,10.7,352.365,247.919,0,0,98.3,98.8,94.7,94.5,75.9,76.2,56.8,47.6,0,0,0,53.9,37.8,52.2,53.6,49,53.1,27.9,0,15.3,27.8,0,69.3,0,60.1,0,36.7,57.2,79.6,333.3,211.2,157.6,95.8,98.7,92,49.4,64.8,52.5,54.2,68.6,100.9,57.9,0,11.4,3.3,2,2.2,2.1,0.7,0.5,0.3,0,18,54.2,2.5,0.9,0.5,0,0,12,9.7,21.6,0
20200215,30766,27770,2996,10.79,343.355,241.58,0,0,98.4,98.9,94.6,94.3,75.9,76.2,56.8,47.5,0,0,0,53.9,52.4,52.1,53.5,52.3,53.2,28.1,0,30.3,0,0,69.4,0,59.9,0,36.7,57.2,55.8,356.8,238.3,150.5,91.2,99.2,46.1,0,59.7,51.9,53.5,66.5,99.9,28.9,0,11.1,2.9,2.2,2.1,2.1,1.1,0.9,2.4,1.1,15.2,34.9,0.6,0.9,1,1.7,0,20.8,7.3,0,0
20200216,29047,25062,3985,15.9,307.761,216.537,0,0,98.3,98.8,94.7,94.4,76,76.3,37.4,42.8,0,0,0,48.7,47.9,47.5,48.5,52.3,48.2,28.1,0,31,0,0,69.5,58.6,58.3,0,33.3,52.3,60.2,316.1,225,139.1,88.2,57.9,46.1,49.5,0,0,0,0,52.9,29.2,0,10.7,3,4,4.1,3.9,2.4,0.9,2.3,1.1,14.7,43.3,0.6,0.9,2.1,0,0,21.1,57.5,0,2
20200217,32044,28300,3744,13.23,336.448,236.72,0,0,97.8,98.9,94.7,94.6,75.9,76.2,76.1,38.3,0,0,0,50.7,38,28.4,39.1,27.7,28.4,28,0,31.1,0,21,69.4,60.1,59.4,0,36.7,57.2,80,315,241.9,138.1,90.7,80.5,92,49.8,59.6,54.2,57.3,0,106.2,29.4,0,10.8,3.9,5.8,4.5,4.3,2.7,1,2.3,1.1,14.6,48.1,2.6,0.9,2.5,0,0,21.8,57,0,0
20200218,32675,28426,4249,14.95,347.389,244.418,0,0,97.7,98.9,94.7,94.5,75.9,76.2,76.2,49.6,0,0,0,53.4,52.1,41.6,51.5,37.6,38.3,28.3,0,31.7,0,36.6,69.5,59.3,60.1,0,36.7,57.2,79.3,306.1,204,133.8,88.1,35.6,92,49.5,59.7,46.8,56.3,66.5,92.2,29.4,0,11.2,3.6,5.9,4.2,4,2.5,0.9,0.9,0.6,30.4,31.3,0.5,0.9,0.4,0,0,21.5,48.9,0,0
20200219,31938,28374,3564,12.56,346.883,244.063,0,0,97.5,99,94.6,94.5,75.8,76,76.1,52.4,0,0,0,53.4,52.7,52,53.4,0,53,28.2,0,31.6,0,62.6,57.1,60.2,60.1,0,36.7,57.2,78.8,298.1,211.9,135.6,88.1,35.6,91.7,44.9,59.6,45.3,54.4,66.4,104.3,26.8,0,11.4,4.5,4.4,4.3,4,2,0.4,3,1.5,29.6,49.9,0.5,0.9,0.2,0,0,21.3,10.3,0,0
20200220,31745,28613,3132,10.94,347.691,244.631,0,0,-0.1,99,94.5,94.3,75.7,76.1,76.1,51.8,0,0,5,48.6,51.9,51.7,53.4,0,50.9,27.9,0,31.9,0,76.1,0,59.8,60.1,0,36.7,57.2,78.9,344.7,218.3,148.1,95.4,73.9,92,49.1,64.7,53.2,55.6,68.6,105.9,26.8,0,11.5,3.3,4.9,4.4,4.2,2.4,0.4,3.1,1.5,30,45.9,0.6,0.9,0.5,0,0,22.3,46.3,0,0
20200221,31665,28527,3138,11,347.527,244.515,0,0,-0.1,98.9,94.6,94.4,75.8,76.2,76.1,52.3,0,0,0,48.8,52,47.7,49.3,46.4,44.3,28.1,0,31.7,0,76.4,0,60.2,60.1,0,36.7,57.2,73.6,362.3,221.9,141.3,90.9,97.8,92,49.1,59.6,53.4,55.8,66.4,105.8,26.8,0,11.2,4.6,5.1,4.4,4.2,2.6,0.9,4.9,2.5,15.4,32.2,0.5,0.9,0.4,0,0,22.5,7.8,0,0
20200222,29721,26047,3674,14.11,321.562,226.247,0,0,-0.1,98.9,94.6,94.4,75.7,76.1,76.2,47.7,0,0,5.5,48.5,47.7,45.4,47.4,49.9,47.8,28,0,31.6,0,66.5,0,60.2,60.2,1.3,36.7,57.1,56.3,332.9,184.6,146.9,90.6,58.5,45.9,0,59.7,0,55.3,66.5,52.6,26.9,0,11.2,3.3,3.4,4.4,4.2,2.5,0.9,4.2,2.1,28.9,49.5,3.1,0.9,0.5,0,0,22.2,61.1,0,2
20200223,28803,25064,3739,14.92,303.395,213.464,0,0,-0.1,98.8,94.6,94.4,75.7,76.1,76,48.9,0,0,26.7,43.6,43.5,43,43.6,50.2,42.8,28.1,0,31.3,0,21.4,0,57.6,57.2,19.8,33.4,57.2,52.6,347.7,233.2,138.4,90.2,57.1,45.7,47.3,0,52,0,0,52.2,27,0,10.6,1.8,3.5,4.4,4.2,2.5,0.4,2.3,1.2,21.8,47,1,0.9,0.5,0,0,22.3,46.1,0,2
20200224,31837,28827,3010,10.44,340.416,239.512,0,0,-0.1,98.9,94.6,94.4,75.6,75.8,75.9,51,0,0,43.9,52.8,43.4,42.3,43.2,49.4,37.9,28,0,31.7,0,21.2,0,59.9,60.1,38.4,36.6,57.2,79.9,367.3,239.7,145,95.4,98.3,92,49.3,59.8,43.2,55.4,66.6,105.1,27.4,0.2,10.6,3.5,3.7,4.4,4.2,2.4,0.4,2.8,1.7,15.7,44.4,0.5,0.9,0.5,0,0,21.3,1,0,0
20200225,32320,29196,3124,10.7,351.432,247.262,0,0,-0.1,98.8,94.6,94.3,75.8,76,75.9,51.9,0,0,49.5,53.5,43.3,47.4,48.6,47.7,42.9,29.3,0,32.5,0,0,0,59.9,60.2,0,38.8,57.2,79.6,387.3,230.5,144.3,95.4,98.4,92,48.8,60,51.6,53.7,66.4,102.6,47.8,0.1,10.8,4.4,7.2,4.4,4.2,2.6,0.4,3.3,1.5,31,52,1.2,0.9,0.5,0,0,21.7,2,0.1,0
20200226,32634,29467,3167,10.75,355.899,250.406,0,0,-0.1,98.8,94.5,94.3,75.7,76.1,75.8,47.8,0,0,46.4,53.8,47.6,42.5,48.5,47.5,42.9,30.9,0,37.2,0,0,0,59.9,60.2,0,36.7,57.1,79.6,395.6,246.9,145.7,91.6,99.3,92,49.1,64.8,51.8,53.9,68.6,102.1,27.6,0.1,10.9,0,5,4.3,4.2,2.5,0.4,3.3,1.7,30.2,54.7,2.3,0.9,1.6,0,0,21.1,30.1,0.1,0
20200227,32621,28368,4253,14.99,348.469,245.178,0,0,-0.1,98.9,94.5,94.4,75.6,75.9,75.9,33.4,0,0,31.6,44.8,29.9,34.7,35.6,47.6,42.9,40.5,0,17.3,0,76.2,0,60.1,60.1,0,36.7,57.2,80.9,346.3,223.5,146.1,90,93.8,91.1,44.8,60.5,52.3,53.7,66.4,101.7,27.6,0.1,11.2,3.9,3.9,4.1,3.9,2.2,0.9,3,1.6,14.6,39.9,0.6,0.9,0.6,0,0,21.2,60.3,0,0
20200228,29642,26356,3286,12.47,322.208,226.702,0,0,-0.1,98.7,94.6,94.4,75.8,76,75.7,28.3,0,0,26.8,0,51.7,51.7,53,52,48.3,40.4,0,17.7,0,76.1,0,59.8,60.3,0,36.7,57.2,58.4,390.7,173.3,144.3,95.9,43.8,45.9,0,64.1,52.4,0,68.4,103.1,14.3,0,10.8,3,3.2,4.3,4.1,2.5,0.9,4.6,2.1,46.7,68,0.6,0.9,0.5,0,0,20.2,1,0.1,2
20200229,28483,25677,2806,10.93,311.849,219.413,0,0,-0.1,98.8,94.6,94.4,75.7,76,75.8,37.8,0,0,40.6,0,52,51.7,53.4,50.1,48.8,27.2,0,34.2,0,76.1,0,59.8,60.2,0,36.8,57.2,57.7,387.6,95.6,145.1,91.5,98.2,45.9,48.4,0,51.4,0,68.6,24.8,14.2,0,10.9,3.9,5.2,4.5,4.2,2.6,0.4,6.5,1.9,53.7,88.1,1.9,0.9,0.5,0,0,20.3,0.7,0.1,2
20200301,28307,24986,3321,13.29,300.46,202.042,0,0,-0.1,98.7,94.7,94.4,75.7,75.9,21.5,37.6,0,0,40.5,38.8,51.7,47.5,49,47.6,47.8,27.2,0,32.6,0,76.1,0,56.1,57.2,8.5,36.7,52.9,57.1,383.4,176.9,139.2,95.5,98.3,44.3,39.3,0,51.8,0,0,51,14.2,0,10.3,3,4.2,4.5,4.3,2.4,0.4,3.6,1,29.6,48.2,2.1,0.9,0.7,0,0,20,18.6,0.1,2
20200302,31852,28557,3295,11.54,334.085,224.652,0,0,-0.1,98.8,94.7,94.4,75.7,76,75.9,37.5,0,0,0,53.7,52.4,52,52.9,51.5,52.8,27.2,0,32.4,0,75.9,0,60.1,60.2,38.5,36.7,57.2,79.7,377.5,187.3,145,74.2,98.3,92,49.4,60,52.5,11.2,66.4,103.8,14.3,0,10.8,3,3.6,4.5,4.3,2.5,0.3,2,1,32.2,19,0.5,0.9,0.7,0,0,21.5,53.6,0.1,0
20200303,32289,29183,3106,10.64,348.255,234.181,0,0,-0.1,98.8,94.6,94.4,75.6,75.9,75.9,44.4,0,0,0,53.6,52.3,51.7,53.4,47.2,52.3,27.5,0,31.5,0,76.1,0,59.8,60.1,41.9,36.7,57.2,77.5,350.1,189.6,147.2,80.1,98.2,92,49.1,64.8,52.1,54.4,68.7,102.5,14.3,0.1,11.2,3.6,6.6,4.5,4.3,2.3,0.3,2.6,1.3,34.2,60.1,3,0.9,0.6,0,0,20.7,32.3,0.3,0
20200304,32616,28858,3758,13.02,350.449,235.656,0,0,-0.1,98.7,94.6,94.4,75.8,76,76,47.2,0,0,0,48.8,42.5,42.6,43.5,51.4,38,27.2,0,31.5,0,76.1,0,59.7,60.2,38.4,36.6,57.2,78.4,363.5,224.4,133.9,68.9,98.3,92,49.1,60,45.2,55.2,68.6,103.9,14.4,0,11,3,4.5,4.2,3.9,2.2,0.3,1.8,1.1,15.2,48.3,2.6,0.9,0.6,0,0,21.2,67.2,0.2,0
20200305,32126,28608,3518,12.3,345.955,232.634,0,0,-0.1,98.8,94.8,94.5,75.7,76,76,47.4,0,0,0,43.5,37.8,41.9,53.4,42.2,47.8,27.9,0,31.4,0,75.9,0,59.8,60.3,38.5,36.7,57.2,77.9,342.7,231.7,137.9,72.2,93.3,92,49.4,64.1,53,55.8,68.6,104.5,22.3,0,11,2.9,2.4,4.1,4,2.3,1,1.8,1.4,14.6,30.6,0.5,0.9,1.1,2.6,0,22,53.1,0.2,0
20200306,31748,28569,3179,11.13,344.944,231.955,0,0,-0.1,98.8,94.7,94.5,75.6,75.9,76,43.3,0,0,0,53.6,45.3,44.3,53.4,48.6,42.9,26.8,0,31.6,0,75.5,0,59.7,60.2,38.5,36.7,57.2,73.8,381.5,202.3,144.2,74.7,90.2,92,48.6,60.1,46.8,46.2,66.3,104.1,14.7,0,11.5,3.3,3.7,4.1,3.8,2.2,0.9,4.1,1.4,24.6,50.4,0.5,0.9,0.8,2.5,0,23.2,5,0.3,0
20200307,29894,26182,3712,14.18,321.496,216.187,0,0,-0.1,98.8,94.7,94.5,75.6,76,76,47.3,0,0,0,43.6,43.7,42.5,43.6,47.6,42.9,27,0,31.4,0,76.1,0,59.5,60.2,38.4,36.7,57.2,53.1,369.1,212.3,161.2,75.9,35,46.1,48.6,0,45.2,53.7,66.4,50.8,14.8,0,11.1,3.3,4.4,4.2,4,2.4,0.8,2.5,1.2,30.8,48.9,1.1,0.9,0.6,3,0,21.8,0.6,0.3,2
20200308,28936,25557,3379,13.22,307.504,206.778,0,0,-0.1,98.8,94.7,94.3,75.7,75.9,76,47.4,0,0,0,43.6,43.6,42.6,43.6,47.6,47.8,27.3,0,31.7,0,76.1,0,56.1,56.4,38.4,36.7,57.2,52.9,393.2,215.1,171.2,74.6,82.6,0,48.6,0,0,54.2,0,52,14.8,0,10.9,3.2,6.9,4.2,4,2.3,0.8,2.8,1.4,30.6,50.4,4,0.9,0.8,0,0,21,10.1,0,2
20200309,32862,29653,3209,10.82,346.352,232.901,0,0,-0.1,98.7,94.7,94.5,75.7,75.9,76,44.8,0,0,0,53.2,52.5,45.1,53.4,52.3,52.7,27.2,0,31.3,0,76.1,0,59,60.1,38.4,36.6,57.2,67,405.8,235.1,166.9,76.5,63.1,92,48.6,64.8,50.9,52.7,68.7,101,14.3,0,11.1,0,3.2,4,3.6,2.1,0.4,2.3,1,33.4,50.4,0.5,0.8,0.8,0,0,22.4,36.9,0.4,0
20200310,32522,28591,3931,13.75,351.614,236.44,0,0,-0.1,98.7,94.8,94.5,75.9,76.2,76.2,47.6,0,0,0,48.5,42.9,42.6,43.9,52.5,48.1,27.1,0,32.5,0,76.1,0,59.9,60.2,38.5,36.7,57.2,70.5,394.5,244.2,126.9,77.7,37.9,94,48.1,60,52.3,54.9,66.4,103.2,14.3,6.4,11,3.1,3.6,2,2.3,1.1,0.5,4.8,1.7,15.4,32.2,3.8,1.6,3,4,0,15.9,52.6,0.4,0
20200311,31786,28531,3255,11.41,344.086,231.378,0,0,-0.1,98.7,94.7,94.5,75.7,76,76.1,47.1,0,0,0,53.1,51.7,48.8,53.2,52.4,47.8,27.1,0,31.9,0,60.9,0,59.8,60.2,38.4,36.7,57.2,69.3,377,258.9,114.3,70.8,73.6,92,49,60,52.4,54.4,66.4,104.5,14.3,4,10.8,3,1.7,2,1.9,0.8,0.9,2.5,0.9,14.9,47.1,0,1.1,1.7,1.8,0,21,13.4,0.3,0
20200312,32350,29348,3002,10.23,350.331,235.577,0,0,-0.1,98.8,94.6,94.4,75.8,76.2,76.2,47.7,0,0,0,53.6,52.6,47.4,52.7,52.2,48.1,28.6,0,33.2,0,76.1,0,59.8,60.1,38.4,36.7,57.1,74.4,356.3,260.6,125.7,78,95.3,92,49.1,64.8,52.4,54.4,68.9,103.1,15.4,0,11.1,1,2.2,3.9,3.7,1.9,0.9,3.9,1.1,31.3,61.1,0,1,0.9,1.8,0,23.9,1,0.4,0
20200313,32263,29165,3098,10.62,353.107,237.444,0,0,-0.1,98.6,94.7,94.4,75.8,76.1,76.1,42.8,0,0,25.6,48.5,45.9,43.4,44.6,44.2,45.7,27.2,0,31.8,0,76.1,0,59.9,60.2,38.5,36.6,57.2,73.8,390.6,262.4,125,73.3,94.2,88.1,45.5,63,51.9,53.8,68.9,100.7,29.6,0,11.3,0,1.9,2.9,2.8,1.6,0.8,3.4,1.2,15.3,34.1,0,1,1,0,0,7.3,6.8,43.4,0
20200314,29628,25802,3826,14.83,320.592,215.579,0,0,-0.1,98.8,94.7,94.5,75.9,76.2,75.9,47.1,0,0,33.8,48.5,47.9,45.9,47.5,45.7,47.3,27.3,0,31.6,0,76.4,0,59.8,60.2,38.5,36.7,57.1,53,368.3,191.7,112.2,71.1,95.3,46.1,0,60,53.1,0,0,52.9,30,0,11,2.8,3.4,2.5,2.5,1.3,1,4,1.5,14.4,29.9,0,1.2,3,3.9,0,17.7,55,0.4,2
